purchase_year_month,seller_display_id,revenue,orders,units_sold
2017-02,SELL-001808,131.35,1,1
2017-02,SELL-000017,131.34,1,1
2017-02,SELL-002206,128.87,1,2
2017-02,SELL-001986,127.5,1,1
2017-02,SELL-001959,126.71,1,1
2017-02,SELL-002129,126.04,2,2
2017-02,SELL-001601,124.84,1,1
2017-02,SELL-002426,123.48,3,3
2017-02,SELL-001666,122.06,1,1
2017-02,SELL-001875,119.37,1,1
2017-02,SELL-001329,118.53,2,3
2017-02,SELL-000273,117.61,2,2
2017-02,SELL-000646,117.24,1,2
2017-02,SELL-000564,116.43,1,1
2017-02,SELL-002086,116.0,3,3
2017-02,SELL-001301,113.87,1,1
2017-02,SELL-000465,113.28,1,1
2017-02,SELL-001716,113.24,2,2
2017-02,SELL-001728,113.07,2,2
2017-02,SELL-001784,112.78,2,3
2017-02,SELL-000281,111.92,1,1
2017-02,SELL-002786,111.86,3,3
2017-02,SELL-001606,111.4,1,2
2017-02,SELL-002248,110.36,2,2
2017-02,SELL-000429,109.15,1,1
2017-02,SELL-002356,108.66,1,1
2017-02,SELL-001343,108.03,2,2
2017-02,SELL-002372,107.36,1,1
2017-02,SELL-001342,106.78,3,3
2017-02,SELL-000515,106.24,2,2
2017-02,SELL-001025,106.15,1,1
2017-02,SELL-002549,104.92,2,2
2017-02,SELL-002017,103.79,1,1
2017-02,SELL-002547,102.75,2,3
2017-02,SELL-002709,102.69,1,1
2017-02,SELL-001467,101.54,3,3
2017-02,SELL-001491,100.23,1,1
2017-02,SELL-001707,98.54,2,2
2017-02,SELL-002046,97.88,2,2
2017-02,SELL-001110,95.24,1,1
2017-02,SELL-002064,94.12,1,1
2017-02,SELL-000088,92.75,1,1
2017-02,SELL-000745,86.14,1,1
2017-02,SELL-003002,84.56,1,1
2017-02,SELL-002180,82.75,1,1
2017-02,SELL-002125,81.48,2,2
2017-02,SELL-001596,81.28,2,2
2017-02,SELL-002777,81.01,2,2
2017-02,SELL-001835,80.77,1,1
2017-02,SELL-000560,79.33,1,1
2017-02,SELL-000558,78.7,3,3
2017-02,SELL-001269,78.36,2,3
2017-02,SELL-001578,76.78,1,2
2017-02,SELL-001842,76.07,1,1
2017-02,SELL-000090,75.01,1,1
2017-02,SELL-001128,74.49,1,1
2017-02,SELL-000606,73.13,1,1
2017-02,SELL-002857,71.74,1,1
2017-02,SELL-002304,70.93,1,1
2017-02,SELL-001376,69.52,1,1
2017-02,SELL-002083,67.53,1,1
2017-02,SELL-001903,66.68,1,1
2017-02,SELL-000151,66.51,1,1
2017-02,SELL-001331,65.6,1,1
2017-02,SELL-000383,65.46,1,1
2017-02,SELL-001138,64.37,3,4
2017-02,SELL-002795,63.7,1,1
2017-02,SELL-001721,63.58,1,1
2017-02,SELL-002505,63.52,1,1
2017-02,SELL-002121,61.71,1,1
2017-02,SELL-002124,60.65,1,1
2017-02,SELL-000347,59.86,1,1
2017-02,SELL-002195,59.76,1,1
2017-02,SELL-000909,57.25,1,1
2017-02,SELL-002778,56.96,1,1
2017-02,SELL-001987,55.95,1,1
2017-02,SELL-002289,55.29,2,2
2017-02,SELL-000288,54.74,1,1
2017-02,SELL-000690,52.78,1,1
2017-02,SELL-003053,51.99,1,1
2017-02,SELL-000362,50.86,1,1
2017-02,SELL-002886,50.86,1,1
2017-02,SELL-001896,48.48,1,1
2017-02,SELL-002025,46.99,1,1
2017-02,SELL-002287,46.73,1,1
2017-02,SELL-001791,45.95,1,1
2017-02,SELL-000030,44.51,1,1
2017-02,SELL-002450,43.31,1,1
2017-02,SELL-001298,41.42,1,1
2017-02,SELL-001787,40.86,1,1
2017-02,SELL-002175,40.72,1,1
2017-02,SELL-000252,39.86,1,1
2017-02,SELL-002275,39.46,1,1
2017-02,SELL-000546,39.31,1,1
2017-02,SELL-001132,36.77,1,1
2017-02,SELL-000199,36.25,1,1
2017-02,SELL-000366,36.1,1,1
2017-02,SELL-001450,35.7,1,1
2017-02,SELL-001221,34.01,1,1
2017-02,SELL-000952,33.72,1,1
2017-02,SELL-000801,29.86,1,1
2017-02,SELL-000395,29.42,1,1
2017-02,SELL-002799,28.86,1,1
2017-02,SELL-000643,27.86,1,1
2017-02,SELL-002302,27.86,1,1
2017-02,SELL-000115,25.16,1,1
2017-02,SELL-001125,24.96,1,1
2017-02,SELL-002162,23.45,1,1
2017-02,SELL-002088,19.21,1,1
2017-02,SELL-001766,18.71,1,1
2017-02,SELL-001371,18.56,1,1
2017-03,SELL-001561,14756.1,21,21
2017-03,SELL-001199,9873.91,44,44
2017-03,SELL-003025,9569.6,19,19
2017-03,SELL-002731,9110.56,3,3
2017-03,SELL-001536,8512.49,41,55
2017-03,SELL-000882,7549.85,61,67
2017-03,SELL-002486,6975.0,60,70
2017-03,SELL-001729,5850.18,10,10
2017-03,SELL-001154,5739.1,28,31
2017-03,SELL-001506,5550.61,46,47
2017-03,SELL-000077,5340.6,3,3
2017-03,SELL-001639,5208.76,25,30
2017-03,SELL-002644,5042.07,33,41
2017-03,SELL-001318,4833.39,4,4
2017-03,SELL-002040,4714.49,23,26
2017-03,SELL-001382,4452.14,2,2
2017-03,SELL-002044,4234.34,11,11
2017-03,SELL-001236,4003.33,51,59
2017-03,SELL-000990,3982.06,13,13
2017-03,SELL-002147,3846.2,17,21
2017-03,SELL-000074,3763.38,8,9
2017-03,SELL-002543,3683.4,26,29
2017-03,SELL-001989,3674.38,31,32
2017-03,SELL-000316,3528.2,16,19
2017-03,SELL-000281,3317.67,12,12
2017-03,SELL-000158,3263.91,26,30
2017-03,SELL-003085,3203.72,4,4
2017-03,SELL-002366,3139.38,16,20
2017-03,SELL-001026,3099.27,7,7
2017-03,SELL-001134,3067.35,9,9
2017-03,SELL-002482,2953.6,39,42
2017-03,SELL-001657,2941.23,25,27
2017-03,SELL-002958,2852.93,19,20
2017-03,SELL-001875,2804.71,16,16
2017-03,SELL-000732,2761.5,24,24
2017-03,SELL-003006,2746.8,30,34
2017-03,SELL-001388,2689.38,5,6
2017-03,SELL-001955,2675.67,19,19
2017-03,SELL-000844,2648.75,10,10
2017-03,SELL-000669,2643.35,24,29
2017-03,SELL-002932,2574.38,1,1
2017-03,SELL-002727,2523.63,7,7
2017-03,SELL-001489,2513.01,3,3
2017-03,SELL-000397,2411.72,59,64
2017-03,SELL-002730,2387.19,41,47
2017-03,SELL-001462,2370.33,7,10
2017-03,SELL-000820,2331.77,13,13
2017-03,SELL-002868,2300.04,2,2
2017-03,SELL-000603,2286.46,9,13
2017-03,SELL-000442,2283.03,4,7
2017-03,SELL-000629,2281.33,5,5
2017-03,SELL-001997,2232.37,12,15
2017-03,SELL-000247,2215.44,18,20
2017-03,SELL-002429,2214.83,7,7
2017-03,SELL-002595,2175.94,16,16
2017-03,SELL-001097,2125.12,12,12
2017-03,SELL-000002,2124.0,11,17
2017-03,SELL-001791,1979.75,17,21
2017-03,SELL-000038,1959.84,2,2
2017-03,SELL-000352,1932.35,24,28
2017-03,SELL-001255,1891.53,16,17
2017-03,SELL-002490,1856.48,5,5
2017-03,SELL-002006,1810.5,1,3
2017-03,SELL-001370,1753.23,6,13
2017-03,SELL-000283,1719.1,2,2
2017-03,SELL-000890,1715.82,6,6
2017-03,SELL-000217,1714.28,7,7
2017-03,SELL-000858,1711.98,6,6
2017-03,SELL-002672,1664.15,15,15
2017-03,SELL-002823,1649.11,4,7
2017-03,SELL-001087,1648.64,1,1
2017-03,SELL-000948,1637.96,17,17
2017-03,SELL-002819,1629.05,13,14
2017-03,SELL-000785,1618.15,12,15
2017-03,SELL-001034,1587.85,11,12
2017-03,SELL-000022,1581.43,14,15
2017-03,SELL-002891,1553.1,30,32
2017-03,SELL-001366,1499.86,14,16
2017-03,SELL-000433,1491.45,4,5
2017-03,SELL-003027,1477.15,23,24
2017-03,SELL-001747,1446.08,15,16
2017-03,SELL-000868,1438.23,1,1
2017-03,SELL-001627,1426.12,3,3
2017-03,SELL-002025,1425.22,8,11
2017-03,SELL-002310,1422.5,9,9
2017-03,SELL-002070,1372.67,6,6
2017-03,SELL-001733,1369.37,8,9
2017-03,SELL-001207,1356.81,5,9
2017-03,SELL-003011,1355.73,1,1
2017-03,SELL-002437,1350.5,1,1
2017-03,SELL-000851,1347.78,6,7
2017-03,SELL-001641,1347.07,34,34
2017-03,SELL-001799,1343.01,24,27
2017-03,SELL-000258,1291.28,7,7
2017-03,SELL-001625,1289.61,5,9
2017-03,SELL-000606,1258.06,3,5
2017-03,SELL-001695,1253.97,17,25
2017-03,SELL-002577,1247.19,5,5
2017-03,SELL-001319,1242.13,6,6
2017-03,SELL-000343,1239.94,1,1
2017-03,SELL-000006,1220.98,6,9
2017-03,SELL-001837,1208.07,15,20
2017-03,SELL-000060,1206.75,2,2
2017-03,SELL-001610,1195.35,4,8
2017-03,SELL-001003,1192.48,1,1
2017-03,SELL-002884,1189.83,3,3
2017-03,SELL-002549,1186.86,31,35
2017-03,SELL-003095,1173.24,11,11
2017-03,SELL-000515,1155.56,1,1
2017-03,SELL-001468,1148.75,8,9
2017-03,SELL-002664,1126.7,8,10
2017-03,SELL-001586,1115.51,7,7
2017-03,SELL-000174,1115.28,19,19
2017-03,SELL-002139,1099.42,5,5
2017-03,SELL-000279,1097.31,1,3
2017-03,SELL-000402,1088.86,6,6
2017-03,SELL-002488,1085.3,1,1
2017-03,SELL-002157,1043.04,3,4
2017-03,SELL-000947,1040.1,3,4
2017-03,SELL-000887,1030.87,3,4
2017-03,SELL-001355,1023.94,12,12
2017-03,SELL-000273,1022.66,3,3
2017-03,SELL-000052,1017.21,5,5
2017-03,SELL-002115,1014.81,7,7
2017-03,SELL-000664,1014.2,5,5
2017-03,SELL-001467,1001.94,12,13
2017-03,SELL-002768,996.65,8,9
2017-03,SELL-000945,988.17,8,8
2017-03,SELL-002036,943.53,3,3
2017-03,SELL-000076,933.79,7,7
2017-03,SELL-000581,931.58,3,3
2017-03,SELL-001078,929.08,7,8
2017-03,SELL-000786,916.51,6,7
2017-03,SELL-000329,913.16,1,1
2017-03,SELL-002452,912.58,7,8
2017-03,SELL-000671,908.3,10,10
2017-03,SELL-002478,903.05,16,20
2017-03,SELL-000166,901.4,10,10
2017-03,SELL-000508,893.62,1,2
2017-03,SELL-002127,885.79,8,11
2017-03,SELL-001449,881.85,4,5
2017-03,SELL-000698,877.83,5,5
2017-03,SELL-000829,877.15,2,2
2017-03,SELL-001959,873.28,1,1
2017-03,SELL-000079,869.2,5,5
2017-03,SELL-001206,866.14,2,2
2017-03,SELL-002471,835.37,2,3
2017-03,SELL-002523,824.33,9,13
2017-03,SELL-000190,816.92,2,2
2017-03,SELL-001838,810.87,3,3
2017-03,SELL-000301,809.6,5,5
2017-03,SELL-000446,797.41,7,7
2017-03,SELL-001917,778.65,6,6
2017-03,SELL-001412,748.49,6,7
2017-03,SELL-001808,747.26,8,13
2017-03,SELL-001556,746.95,5,6
2017-03,SELL-002663,744.56,2,2
2017-03,SELL-002063,735.54,9,11
2017-03,SELL-001056,734.46,7,7
2017-03,SELL-002064,731.79,5,5
2017-03,SELL-001025,729.41,8,8
2017-03,SELL-000821,721.55,5,5
2017-03,SELL-001413,719.26,22,23
2017-03,SELL-001699,715.31,2,2
2017-03,SELL-001144,714.91,1,1
2017-03,SELL-001181,684.67,3,3
2017-03,SELL-001517,676.87,6,6
2017-03,SELL-001392,671.85,4,4
2017-03,SELL-001132,660.23,5,5
2017-03,SELL-002129,655.62,6,6
2017-03,SELL-000407,648.17,2,3
2017-03,SELL-001427,645.94,2,3
2017-03,SELL-002263,637.81,1,1
2017-03,SELL-000086,631.71,5,6
2017-03,SELL-000643,627.19,10,11
2017-03,SELL-000551,618.93,2,2
2017-03,SELL-000160,617.06,3,4
2017-03,SELL-000751,614.65,5,5
2017-03,SELL-000640,605.54,2,3
2017-03,SELL-001116,602.72,2,2
2017-03,SELL-000923,600.75,1,1
2017-03,SELL-002963,595.94,1,1
2017-03,SELL-000710,591.1,5,5
2017-03,SELL-001267,583.87,2,2
2017-03,SELL-003024,573.83,4,4
2017-03,SELL-002655,566.12,9,9
2017-03,SELL-002087,565.3,2,8
2017-03,SELL-001104,549.33,6,8
2017-03,SELL-001608,530.21,4,4
2017-03,SELL-000133,521.46,8,8
2017-03,SELL-002857,521.44,4,8
2017-03,SELL-002922,519.4,1,1
2017-03,SELL-001606,509.46,9,11
2017-03,SELL-001066,509.15,3,3
2017-03,SELL-001557,508.95,7,8
2017-03,SELL-001755,508.09,8,8
2017-03,SELL-000553,501.49,4,5
2017-03,SELL-002057,494.75,4,4
2017-03,SELL-001415,492.17,3,3
2017-03,SELL-001503,488.14,4,4
2017-03,SELL-001328,482.99,5,5
2017-03,SELL-002547,480.33,7,10
2017-03,SELL-002475,479.2,3,4
2017-03,SELL-001707,478.96,5,5
2017-03,SELL-002852,471.52,4,4
2017-03,SELL-001238,467.27,3,8
2017-03,SELL-000200,463.15,1,1
2017-03,SELL-002517,455.7,3,3
2017-03,SELL-000611,455.11,3,4
2017-03,SELL-000493,451.22,6,6
2017-03,SELL-001842,450.76,4,4
2017-03,SELL-000788,448.3,1,1
2017-03,SELL-001286,446.3,1,1
2017-03,SELL-001813,443.7,2,2
2017-03,SELL-001594,439.28,2,2
2017-03,SELL-002223,437.23,3,3
2017-03,SELL-000840,436.74,5,5
2017-03,SELL-002986,427.24,3,3
2017-03,SELL-000298,425.76,2,2
2017-03,SELL-000411,419.92,4,5
2017-03,SELL-001775,414.99,3,5
2017-03,SELL-002894,412.49,2,2
2017-03,SELL-001509,410.56,1,1
2017-03,SELL-001375,407.5,6,6
2017-03,SELL-002531,396.38,5,5
2017-03,SELL-000373,396.04,2,2
2017-03,SELL-000702,390.54,4,5
2017-03,SELL-001259,388.91,5,8
2017-03,SELL-000703,384.31,6,6
2017-03,SELL-002493,379.81,10,12
2017-03,SELL-001601,377.24,3,3
2017-03,SELL-001927,376.27,2,2
2017-03,SELL-000583,374.22,3,5
2017-03,SELL-000747,372.27,1,1
2017-03,SELL-002136,367.41,4,4
2017-03,SELL-003074,364.0,4,6
2017-03,SELL-000053,359.67,1,1
2017-03,SELL-001141,359.29,4,4
2017-03,SELL-000157,359.13,3,3
2017-03,SELL-002651,351.62,9,9
2017-03,SELL-000320,350.55,4,4
2017-03,SELL-002962,343.82,6,7
2017-03,SELL-002747,342.47,2,2
2017-03,SELL-001982,340.89,2,5
2017-03,SELL-001879,338.87,4,4
2017-03,SELL-000115,333.63,1,1
2017-03,SELL-000892,331.95,2,2
2017-03,SELL-000970,331.46,3,7
2017-03,SELL-002298,329.65,1,1
2017-03,SELL-002851,325.33,1,1
2017-03,SELL-002620,321.69,1,2
2017-03,SELL-001114,321.44,2,2
2017-03,SELL-002541,317.16,1,1
2017-03,SELL-000517,313.46,2,2
2017-03,SELL-000154,313.27,3,4
2017-03,SELL-000660,309.72,1,3
2017-03,SELL-000646,306.73,2,8
2017-03,SELL-002550,305.69,1,1
2017-03,SELL-002443,304.36,2,2
2017-03,SELL-002971,303.42,1,1
2017-03,SELL-000855,298.6,3,3
2017-03,SELL-002194,296.85,2,3
2017-03,SELL-000859,293.67,2,2
2017-03,SELL-002693,287.13,4,4
2017-03,SELL-001883,285.45,3,3
2017-03,SELL-002401,284.09,2,2
2017-03,SELL-002181,282.14,1,2
2017-03,SELL-002675,280.68,1,1
2017-03,SELL-003065,277.46,1,1
2017-03,SELL-002777,275.88,3,6
2017-03,SELL-000964,275.19,2,3
2017-03,SELL-002086,275.13,5,7
2017-03,SELL-000592,274.54,2,2
2017-03,SELL-002106,274.53,5,5
2017-03,SELL-000416,273.97,3,3
2017-03,SELL-002083,271.87,4,4
2017-03,SELL-002100,271.34,3,4
2017-03,SELL-001342,270.97,5,7
2017-03,SELL-001487,270.72,3,5
2017-03,SELL-000830,266.96,1,1
2017-03,SELL-000274,266.85,1,1
2017-03,SELL-002627,264.64,5,5
2017-03,SELL-002778,261.63,4,4
2017-03,SELL-003064,259.84,2,2
2017-03,SELL-001239,257.17,2,2
2017-03,SELL-000088,256.63,3,5
2017-03,SELL-002374,253.25,2,2
2017-03,SELL-002504,252.11,4,5
2017-03,SELL-001615,251.34,2,2
2017-03,SELL-002248,245.07,2,7
2017-03,SELL-002732,239.75,1,1
2017-03,SELL-001076,237.8,2,2
2017-03,SELL-002871,237.68,1,4
2017-03,SELL-001446,237.07,2,2
2017-03,SELL-002749,233.01,3,4
2017-03,SELL-000529,228.72,2,2
2017-03,SELL-002017,227.24,1,2
2017-03,SELL-001170,225.4,2,2
2017-03,SELL-001008,222.13,1,1
2017-03,SELL-002135,221.07,3,3
2017-03,SELL-001896,218.92,2,3
2017-03,SELL-000440,216.54,2,3
2017-03,SELL-001203,215.82,1,1
2017-03,SELL-002468,214.75,2,2
2017-03,SELL-001308,214.06,2,2
2017-03,SELL-000614,213.52,1,1
2017-03,SELL-002435,212.61,1,1
2017-03,SELL-002652,211.66,3,3
2017-03,SELL-002593,206.44,1,1
2017-03,SELL-000759,204.08,1,1
2017-03,SELL-001510,200.58,2,2
2017-03,SELL-002821,191.34,2,2
2017-03,SELL-000920,190.54,1,1
2017-03,SELL-002200,190.34,7,7
2017-03,SELL-001962,190.13,2,2
2017-03,SELL-000979,188.38,1,1
2017-03,SELL-002306,187.33,2,2
2017-03,SELL-000385,186.84,1,1
2017-03,SELL-000016,186.32,2,2
2017-03,SELL-000903,185.83,1,1
2017-03,SELL-002602,185.53,2,2
2017-03,SELL-000469,183.5,2,3
2017-03,SELL-001894,182.85,2,3
2017-03,SELL-002072,179.92,2,2
2017-03,SELL-002898,179.72,1,1
2017-03,SELL-001219,179.41,1,1
2017-03,SELL-002924,178.15,2,2
2017-03,SELL-001616,177.21,1,1
2017-03,SELL-002372,175.44,3,4
2017-03,SELL-000325,174.88,1,1
2017-03,SELL-002319,170.36,1,1
2017-03,SELL-003068,169.39,1,1
2017-03,SELL-000499,169.13,3,3
2017-03,SELL-001654,165.61,3,3
2017-03,SELL-000090,164.91,6,6
2017-03,SELL-000933,164.45,1,1
2017-03,SELL-002573,164.37,3,3
2017-03,SELL-002352,162.71,1,1
2017-03,SELL-000625,158.0,2,2
2017-03,SELL-000392,156.6,3,5
2017-03,SELL-002060,156.6,2,2
2017-03,SELL-002321,152.27,1,1
2017-03,SELL-001719,151.07,2,3
2017-03,SELL-000164,150.75,2,2
2017-03,SELL-002361,150.36,1,1
2017-03,SELL-000600,147.24,2,2
2017-03,SELL-001178,147.06,1,2
2017-03,SELL-001678,146.05,4,4
2017-03,SELL-001986,146.01,1,1
2017-03,SELL-002698,143.22,2,2
2017-03,SELL-002563,142.21,1,1
2017-03,SELL-002795,142.16,2,2
2017-03,SELL-001674,141.52,1,1
2017-03,SELL-002773,141.42,1,1
2017-03,SELL-001073,141.37,2,2
2017-03,SELL-001321,141.29,1,1
2017-03,SELL-001147,140.98,1,1
2017-03,SELL-002432,140.26,2,2
2017-03,SELL-002835,138.25,1,1
2017-03,SELL-001029,136.83,1,1
2017-03,SELL-001979,136.8,1,1
2017-03,SELL-000242,135.53,1,1
2017-03,SELL-000807,132.29,3,3
2017-03,SELL-000546,131.55,2,5
2017-03,SELL-000422,131.12,2,3
2017-03,SELL-001926,130.85,1,1
2017-03,SELL-000989,130.22,1,1
2017-03,SELL-000350,129.36,1,1
2017-03,SELL-000270,127.41,1,1
2017-03,SELL-001585,126.34,1,1
2017-03,SELL-000110,126.18,1,1
2017-03,SELL-002278,124.9,2,2
2017-03,SELL-001504,124.53,1,1
2017-03,SELL-001109,120.68,1,1
2017-03,SELL-003092,117.03,1,1
2017-03,SELL-001298,116.7,3,3
2017-03,SELL-001265,114.9,1,1
2017-03,SELL-000404,114.39,2,2
2017-03,SELL-002948,112.87,1,1
2017-03,SELL-002375,111.58,1,2
2017-03,SELL-002163,111.3,1,1
2017-03,SELL-002035,110.3,1,1
2017-03,SELL-000008,110.08,1,1
2017-03,SELL-002881,109.85,2,2
2017-03,SELL-002668,109.7,2,3
2017-03,SELL-001551,108.21,1,1
2017-03,SELL-001250,107.01,1,1
2017-03,SELL-002990,106.78,1,1
2017-03,SELL-001848,106.68,1,2
2017-03,SELL-000637,106.08,1,2
2017-03,SELL-001622,105.74,1,1
2017-03,SELL-001331,105.38,1,1
2017-03,SELL-001077,105.26,3,3
2017-03,SELL-000377,105.22,1,1
2017-03,SELL-002034,104.87,2,2
2017-03,SELL-001784,104.3,3,5
2017-03,SELL-002799,102.44,2,2
2017-03,SELL-002125,101.57,2,2
2017-03,SELL-001356,99.89,2,2
2017-03,SELL-000415,99.66,1,1
2017-03,SELL-001450,98.04,2,3
2017-03,SELL-001486,97.11,1,1
2017-03,SELL-002426,96.05,2,3
2017-03,SELL-000952,95.92,2,2
2017-03,SELL-000169,95.57,1,1
2017-03,SELL-001987,95.55,2,2
2017-03,SELL-003080,95.17,1,1
2017-03,SELL-002923,93.72,1,1
2017-03,SELL-000677,93.54,2,2
2017-03,SELL-002089,92.22,2,2
2017-03,SELL-000745,91.23,1,1
2017-03,SELL-001805,90.26,2,2
2017-03,SELL-002003,88.92,1,1
2017-03,SELL-002885,88.27,1,1
2017-03,SELL-001196,88.09,1,1
2017-03,SELL-000151,87.56,2,3
2017-03,SELL-001596,86.37,2,2
2017-03,SELL-002289,86.18,1,1
2017-03,SELL-002180,84.98,1,1
2017-03,SELL-002304,84.32,1,1
2017-03,SELL-000928,82.68,1,1
2017-03,SELL-003055,80.82,1,2
2017-03,SELL-002251,80.77,1,1
2017-03,SELL-001577,79.02,1,1
2017-03,SELL-000380,77.87,2,2
2017-03,SELL-001679,76.85,1,1
2017-03,SELL-000394,74.49,1,1
2017-03,SELL-000299,74.39,1,1
2017-03,SELL-000938,73.58,1,1
2017-03,SELL-001787,71.72,1,2
2017-03,SELL-003005,69.56,1,1
2017-03,SELL-000801,69.28,2,2
2017-03,SELL-000383,69.04,1,1
2017-03,SELL-002953,69.02,1,1
2017-03,SELL-002992,68.74,1,1
2017-03,SELL-001403,68.55,1,1
2017-03,SELL-000096,66.94,1,1
2017-03,SELL-002171,65.98,1,1
2017-03,SELL-000149,65.84,1,1
2017-03,SELL-000353,65.13,2,3
2017-03,SELL-000199,64.93,1,1
2017-03,SELL-001398,64.42,1,1
2017-03,SELL-002458,64.42,1,1
2017-03,SELL-001766,61.25,2,2
2017-03,SELL-002709,60.92,1,2
2017-03,SELL-001901,59.11,1,1
2017-03,SELL-002945,56.52,1,1
2017-03,SELL-002172,56.04,1,1
2017-03,SELL-000541,55.96,1,1
2017-03,SELL-002700,55.95,1,1
2017-03,SELL-001963,55.85,1,1
2017-03,SELL-002246,55.72,1,1
2017-03,SELL-000564,54.85,1,1
2017-03,SELL-002206,54.01,1,1
2017-03,SELL-001120,53.42,1,1
2017-03,SELL-001792,51.42,1,1
2017-03,SELL-002150,50.96,1,1
2017-03,SELL-002774,50.86,1,1
2017-03,SELL-002259,50.43,1,1
2017-03,SELL-002046,49.42,1,1
2017-03,SELL-000030,49.34,1,1
2017-03,SELL-001343,49.03,1,1
2017-03,SELL-001213,48.04,1,1
2017-03,SELL-001488,47.78,1,1
2017-03,SELL-000463,46.95,1,1
2017-03,SELL-001910,45.17,1,1
2017-03,SELL-002195,42.42,1,1
2017-03,SELL-002094,40.96,1,1
2017-03,SELL-002826,40.95,1,1
2017-03,SELL-001809,40.42,1,1
2017-03,SELL-001980,39.1,1,1
2017-03,SELL-001329,39.1,1,1
2017-03,SELL-000221,38.96,1,1
2017-03,SELL-000591,38.32,1,1
2017-03,SELL-001630,36.95,1,1
2017-03,SELL-000288,36.89,1,1
2017-03,SELL-000658,35.96,1,1
2017-03,SELL-002162,35.45,1,1
2017-03,SELL-002202,35.42,1,1
2017-03,SELL-001048,35.34,1,1
2017-03,SELL-002854,34.86,1,1
2017-03,SELL-001222,34.09,1,1
2017-03,SELL-000102,32.74,1,1
2017-03,SELL-002684,31.42,1,1
2017-03,SELL-000465,30.96,1,1
2017-03,SELL-000721,30.95,1,1
2017-03,SELL-000146,30.86,1,1
2017-03,SELL-001632,30.66,1,1
2017-03,SELL-002332,28.62,1,1
2017-03,SELL-001871,28.11,1,1
2017-03,SELL-000185,27.59,1,1
2017-03,SELL-001930,27.02,1,1
2017-03,SELL-002302,25.62,1,1
2017-03,SELL-001480,25.51,1,1
2017-03,SELL-001240,25.46,1,1
2017-03,SELL-002886,21.86,1,1
2017-03,SELL-001138,18.76,1,1
2017-03,SELL-001466,15.22,1,1
2017-03,SELL-000362,14.62,1,1
2017-04,SELL-001087,19136.74,5,5
2017-04,SELL-001199,12917.86,47,51
2017-04,SELL-001561,11587.17,16,16
2017-04,SELL-001506,8701.21,61,61
2017-04,SELL-000882,8653.93,74,82
2017-04,SELL-001154,6736.1,32,34
2017-04,SELL-001729,4986.39,4,5
2017-04,SELL-001536,4754.14,23,26
2017-04,SELL-002006,4700.76,2,7
2017-04,SELL-002486,4453.66,35,36
2017-04,SELL-003025,4376.69,15,15
2017-04,SELL-001134,4310.04,12,13
2017-04,SELL-002040,4307.13,20,23
2017-04,SELL-003006,4109.91,34,38
2017-04,SELL-000316,4070.52,22,22
2017-04,SELL-000990,3690.91,11,11
2017-04,SELL-002884,3597.33,9,9
2017-04,SELL-002044,3577.48,10,10
2017-04,SELL-001639,3560.01,19,22
2017-04,SELL-001712,3402.01,4,4
2017-04,SELL-000283,3328.77,4,4
2017-04,SELL-002147,3251.2,22,24
2017-04,SELL-001236,3170.93,44,46
2017-04,SELL-002490,3070.06,8,8
2017-04,SELL-001388,3017.05,5,5
2017-04,SELL-002814,3009.53,1,1
2017-04,SELL-000844,2776.81,10,10
2017-04,SELL-000402,2756.38,15,16
2017-04,SELL-000158,2739.93,24,29
2017-04,SELL-000948,2736.65,33,35
2017-04,SELL-001386,2726.81,9,9
2017-04,SELL-000076,2676.01,14,14
2017-04,SELL-000643,2595.11,8,8
2017-04,SELL-002124,2566.9,1,5
2017-04,SELL-001955,2555.06,13,16
2017-04,SELL-000079,2527.2,10,10
2017-04,SELL-002482,2445.21,41,41
2017-04,SELL-002644,2383.33,20,24
2017-04,SELL-002664,2282.32,18,19
2017-04,SELL-000002,2243.22,14,16
2017-04,SELL-000820,2224.53,13,15
2017-04,SELL-001462,2211.87,5,5
2017-04,SELL-000022,2167.72,9,10
2017-04,SELL-001025,2136.44,21,27
2017-04,SELL-002366,2128.28,13,16
2017-04,SELL-002971,2111.57,1,1
2017-04,SELL-002543,2056.22,14,17
2017-04,SELL-001836,2027.16,1,1
2017-04,SELL-002549,2026.94,39,50
2017-04,SELL-001917,1969.15,12,13
2017-04,SELL-002429,1950.71,5,5
2017-04,SELL-000442,1947.93,3,3
2017-04,SELL-001989,1946.73,17,18
2017-04,SELL-002958,1863.47,12,12
2017-04,SELL-000397,1854.06,40,41
2017-04,SELL-002070,1849.11,5,5
2017-04,SELL-000329,1806.68,1,1
2017-04,SELL-000732,1804.81,20,20
2017-04,SELL-003085,1785.01,2,2
2017-04,SELL-001518,1772.36,6,6
2017-04,SELL-002730,1730.42,27,30
2017-04,SELL-002922,1719.92,1,4
2017-04,SELL-000433,1718.48,6,6
2017-04,SELL-001875,1711.51,8,8
2017-04,SELL-002786,1682.92,1,4
2017-04,SELL-000669,1643.23,18,20
2017-04,SELL-003027,1603.46,20,23
2017-04,SELL-001097,1602.44,10,10
2017-04,SELL-001838,1601.41,5,5
2017-04,SELL-000006,1594.48,10,11
2017-04,SELL-001517,1593.2,7,7
2017-04,SELL-001026,1579.74,2,2
2017-04,SELL-002618,1569.93,5,5
2017-04,SELL-002835,1488.14,1,1
2017-04,SELL-001519,1480.51,2,2
2017-04,SELL-000247,1449.38,16,16
2017-04,SELL-001681,1446.02,9,13
2017-04,SELL-001979,1441.36,4,4
